epoch,train_loss,valid_loss
239,0.1106,0.1243
240,0.1035,0.1218
241,0.1074,0.1228
242,0.1054,0.1242
243,0.1042,0.1217
244,0.1047,0.1214
245,0.1073,0.1217
246,0.1065,0.1263
247,0.1077,0.1246
248,0.1072,0.1214
249,0.1050,0.1220
250,0.1084,0.1246
251,0.1101,0.1230
252,0.1057,0.1266
253,0.1091,0.1217
254,0.1049,0.1201
255,0.1070,0.1226
256,0.1041,0.1219
257,0.1041,0.1212
258,0.1056,0.1194
259,0.1029,0.1206
260,0.1022,0.1187
261,0.1028,0.1191
262,0.1078,0.1208
263,0.1044,0.1252
264,0.1034,0.1280
265,0.1040,0.1224
266,0.1022,0.1218
267,0.1036,0.1208
268,0.1027,0.1220
269,0.1065,0.1247
270,0.1084,0.1206
271,0.1033,0.1198
272,0.1043,0.1196
273,0.1021,0.1198
274,0.1084,0.1239
275,0.1052,0.1218
276,0.1016,0.1200
277,0.1023,0.1235
278,0.1111,0.1260
279,0.1041,0.1197
280,0.1065,0.1208
281,0.1030,0.1215
282,0.1049,0.1218
283,0.1038,0.1221
284,0.1033,0.1218
285,0.1021,0.1206
286,0.1022,0.1199
377,0.0973,0.1172
378,0.0999,0.1210
379,0.1029,0.1196
380,0.1044,0.1189
381,0.0997,0.1192
382,0.1026,0.1149
383,0.1009,0.1165
384,0.1003,0.1183
385,0.0978,0.1185
386,0.0963,0.1158
387,0.0976,0.1167
388,0.1006,0.1179
389,0.0987,0.1152
390,0.1019,0.1158
391,0.0985,0.1162
392,0.0981,0.1155
393,0.0966,0.1149
394,0.0985,0.1140
395,0.0978,0.1159
396,0.0986,0.1137
397,0.0979,0.1162
398,0.1028,0.1161
399,0.0984,0.1147
400,0.0999,0.1155
401,0.0970,0.1130
402,0.0987,0.1126
403,0.0969,0.1168
404,0.0975,0.1170
405,0.0976,0.1153
406,0.0979,0.1135
407,0.1008,0.1178
408,0.1008,0.1137
409,0.1007,0.1164
410,0.1021,0.1138
411,0.0976,0.1138
412,0.0987,0.1139
413,0.0994,0.1149
414,0.0993,0.1138
415,0.0967,0.1153
416,0.1023,0.1165
417,0.1005,0.1146
418,0.0968,0.1143
419,0.1001,0.1161
420,0.0995,0.1145
421,0.1001,0.1174
422,0.0978,0.1171
423,0.0949,0.1150
424,0.1011,0.1175
425,0.1030,0.1144
426,0.0956,0.1141
427,0.0977,0.1145
428,0.1008,0.1152
429,0.0988,0.1151
430,0.0976,0.1167
431,0.0956,0.1168
432,0.0986,0.1152
433,0.0953,0.1151
434,0.0997,0.1144
435,0.1002,0.1150
436,0.0966,0.1131
437,0.0963,0.1145
438,0.0998,0.1164
439,0.0974,0.1131
440,0.0993,0.1149
441,0.0977,0.1126
442,0.0996,0.1166
443,0.1001,0.1124
444,0.0984,0.1126
445,0.0975,0.1139
446,0.0983,0.1135
447,0.0993,0.1131
448,0.0949,0.1118
449,0.0968,0.1124
450,0.0998,0.1162
451,0.0944,0.1125
452,0.0985,0.1150
453,0.0940,0.1137
454,0.0957,0.1193
455,0.0962,0.1139
456,0.0950,0.1171
457,0.0957,0.1154
458,0.0965,0.1118
459,0.0971,0.1181
460,0.0969,0.1139
461,0.0968,0.1159
462,0.0964,0.1144
463,0.0952,0.1146
464,0.0998,0.1142
465,0.0929,0.1158
466,0.0998,0.1146
467,0.0994,0.1164
468,0.0993,0.1164
469,0.0942,0.1174
470,0.0989,0.1204
471,0.1008,0.1133
472,0.0983,0.1132
473,0.0953,0.1134
474,0.0988,0.1120
475,0.0928,0.1169
476,0.0956,0.1121
477,0.1002,0.1122
478,0.0945,0.1118
479,0.0949,0.1139
480,0.0977,0.1133
481,0.0976,0.1163
482,0.0967,0.1117
483,0.0956,0.1120
484,0.0952,0.1132
485,0.0943,0.1119
486,0.0959,0.1114
487,0.0977,0.1130
488,0.0950,0.1125
489,0.0977,0.1139
490,0.0961,0.1124
491,0.0937,0.1129
492,0.0968,0.1143
493,0.0949,0.1130
494,0.0987,0.1112
495,0.0952,0.1136
496,0.0936,0.1121
497,0.0957,0.1160
498,0.1008,0.1183
499,0.0952,0.1121
500,0.0928,0.1132
501,0.0939,0.1124
502,0.0965,0.1167
503,0.0951,0.1121
504,0.0957,0.1116
505,0.0969,0.1112
506,0.0934,0.1112
507,0.0948,0.1114
508,0.0953,0.1148
509,0.0948,0.1113
510,0.0942,0.1143
511,0.0974,0.1097
512,0.0970,0.1104
513,0.0977,0.1130
514,0.0982,0.1129
515,0.0949,0.1122
516,0.0981,0.1114
517,0.0951,0.1125
518,0.0939,0.1129
519,0.0970,0.1136
520,0.0945,0.1150
521,0.0954,0.1120
522,0.0981,0.1162
523,0.0951,0.1139
524,0.0995,0.1117
525,0.0956,0.1130
526,0.0927,0.1124
527,0.0938,0.1120
528,0.0948,0.1116
529,0.0973,0.1104
530,0.0940,0.1119
531,0.0954,0.1146
532,0.0989,0.1128
533,0.0934,0.1124
534,0.0966,0.1123
535,0.0924,0.1136
536,0.0940,0.1135
537,0.0953,0.1147
538,0.0931,0.1154
539,0.0930,0.1119
540,0.0939,0.1141
541,0.0952,0.1113
542,0.0943,0.1110
543,0.0937,0.1124
544,0.0939,0.1126
545,0.0922,0.1168
546,0.0892,0.1116
547,0.0948,0.1128
548,0.0972,0.1125
549,0.0926,0.1114
550,0.0961,0.1141
551,0.0963,0.1117
552,0.0944,0.1127
553,0.0948,0.1117
554,0.0952,0.1126
555,0.0972,0.1132
556,0.0945,0.1106
557,0.0963,0.1124
558,0.0968,0.1107
559,0.0952,0.1127
560,0.0931,0.1126
561,0.0973,0.1134
562,0.0939,0.1103
563,0.0942,0.1113
564,0.0953,0.1148
565,0.0960,0.1111
566,0.0928,0.1138
567,0.0935,0.1108
568,0.0958,0.1109
569,0.0962,0.1130
570,0.0933,0.1108
571,0.0916,0.1106
572,0.0952,0.1087
573,0.0932,0.1105
574,0.0951,0.1110
575,0.0947,0.1100
576,0.0936,0.1136
577,0.0988,0.1137
578,0.0913,0.1108
579,0.0963,0.1122
580,0.0941,0.1088
581,0.0948,0.1115
582,0.0944,0.1124
583,0.0940,0.1099
584,0.0899,0.1139
585,0.0934,0.1109
586,0.0943,0.1116
587,0.0930,0.1091
588,0.0929,0.1103
589,0.0935,0.1126
590,0.0969,0.1129
591,0.0988,0.1111
592,0.0969,0.1125
593,0.0947,0.1100
594,0.0952,0.1120
595,0.0937,0.1101
596,0.0921,0.1107
597,0.0944,0.1116
598,0.0940,0.1115
599,0.0933,0.1118
600,0.0942,0.1129
601,0.0941,0.1106
602,0.0937,0.1117
603,0.0912,0.1096
604,0.0928,0.1114
605,0.0934,0.1111
606,0.0938,0.1113
607,0.0943,0.1104
608,0.0969,0.1105
609,0.0891,0.1100
610,0.0954,0.1114
611,0.0969,0.1110
612,0.0959,0.1124
613,0.0960,0.1122
614,0.0959,0.1128
615,0.0910,0.1106
616,0.0950,0.1089
617,0.0908,0.1084
618,0.0961,0.1132
619,0.0956,0.1124
620,0.0947,0.1099
621,0.0908,0.1111
622,0.0969,0.1100
623,0.0898,0.1144
624,0.0942,0.1093
625,0.0921,0.1112
626,0.0899,0.1094
627,0.0924,0.1136
628,0.0965,0.1105
629,0.0921,0.1117
630,0.0922,0.1098
631,0.0948,0.1119
632,0.0919,0.1101
633,0.0912,0.1101
634,0.0917,0.1112
635,0.0914,0.1111
636,0.0886,0.1114
637,0.0918,0.1113
638,0.0962,0.1101
639,0.0898,0.1092
640,0.0922,0.1099
641,0.0942,0.1104
642,0.0911,0.1115
643,0.0912,0.1106
644,0.0938,0.1105
645,0.0903,0.1079
646,0.0916,0.1115
647,0.0948,0.1107
648,0.0930,0.1084
649,0.0921,0.1090
650,0.0930,0.1078
651,0.0917,0.1129
652,0.0937,0.1091
653,0.0918,0.1104
654,0.0920,0.1092
655,0.0911,0.1120
656,0.0891,0.1095
657,0.0934,0.1126
658,0.0911,0.1082
659,0.0943,0.1117
660,0.0945,0.1113
661,0.0927,0.1126
662,0.0927,0.1105
663,0.0930,0.1105
664,0.0889,0.1111
665,0.0903,0.1100
666,0.0922,0.1114
667,0.0921,0.1080
668,0.0913,0.1104
669,0.1003,0.1143
670,0.0950,0.1076
671,0.0965,0.1141
672,0.0944,0.1123
