epoch,train_loss,valid_loss
250,0.1022,0.1173
251,0.1004,0.1198
252,0.0961,0.1201
253,0.1004,0.1231
254,0.0997,0.1229
255,0.1010,0.1197
256,0.1007,0.1199
257,0.0992,0.1236
258,0.0992,0.1203
259,0.0995,0.1210
260,0.0987,0.1209
261,0.0961,0.1209
262,0.0971,0.1196
263,0.0973,0.1186
264,0.0996,0.1183
265,0.0979,0.1209
266,0.0966,0.1194
267,0.0972,0.1190
268,0.1014,0.1195
269,0.0964,0.1190
270,0.0990,0.1188
271,0.0963,0.1201
272,0.1000,0.1214
273,0.0978,0.1189
274,0.0975,0.1201
275,0.0975,0.1203
276,0.1003,0.1186
277,0.0952,0.1198
278,0.0981,0.1198
279,0.0960,0.1180
280,0.0971,0.1194
281,0.0961,0.1197
282,0.0980,0.1172
283,0.0963,0.1206
284,0.0970,0.1179
285,0.0990,0.1194
286,0.0943,0.1173
287,0.0969,0.1210
288,0.0982,0.1193
289,0.0955,0.1201
290,0.0962,0.1239
291,0.1027,0.1209
292,0.0974,0.1207
293,0.0952,0.1179
294,0.0982,0.1222
295,0.0974,0.1199
296,0.0979,0.1182
297,0.0998,0.1206
298,0.0940,0.1208
299,0.0956,0.1195
300,0.0961,0.1177
301,0.0976,0.1211
302,0.0968,0.1208
303,0.0959,0.1220
304,0.0948,0.1238
305,0.0956,0.1189
306,0.0953,0.1207
307,0.0936,0.1211
308,0.0957,0.1208
309,0.0937,0.1190
310,0.0952,0.1191
311,0.0944,0.1214
312,0.0973,0.1206
313,0.0964,0.1156
314,0.0998,0.1196
315,0.0980,0.1219
316,0.0937,0.1207
317,0.0972,0.1213
318,0.0946,0.1186
319,0.0970,0.1195
320,0.0991,0.1207
321,0.0982,0.1204
322,0.0965,0.1190
323,0.0953,0.1193
324,0.0929,0.1185
325,0.0978,0.1192
326,0.0958,0.1233
327,0.0909,0.1243
328,0.0929,0.1227
329,0.0982,0.1218
330,0.0929,0.1226
331,0.0945,0.1218
332,0.0984,0.1225
333,0.0913,0.1193
334,0.0948,0.1246
335,0.0964,0.1240
336,0.0940,0.1220
337,0.0921,0.1190
