epoch,train_loss,valid_loss
85,0.0585,0.0703
86,0.0597,0.0690
87,0.0628,0.0675
88,0.0576,0.0674
89,0.0572,0.0692
90,0.0570,0.0650
91,0.0582,0.0657
92,0.0556,0.0669
93,0.0556,0.0684
94,0.0559,0.0650
95,0.0562,0.0634
96,0.0552,0.0650
97,0.0548,0.0636
98,0.0544,0.0618
99,0.0544,0.0615
100,0.0522,0.0618
101,0.0536,0.0606
102,0.0517,0.0610
103,0.0542,0.0629
104,0.0538,0.0619
105,0.0547,0.0615
106,0.0541,0.0664
107,0.0525,0.0610
108,0.0534,0.0607
109,0.0526,0.0624
110,0.0515,0.0591
111,0.0506,0.0588
112,0.0523,0.0594
113,0.0513,0.0596
114,0.0518,0.0619
115,0.0526,0.0611
116,0.0512,0.0607
117,0.0522,0.0593
118,0.0498,0.0628
119,0.0510,0.0595
120,0.0516,0.0587
121,0.0520,0.0611
122,0.0511,0.0579
123,0.0510,0.0576
124,0.0495,0.0579
125,0.0505,0.0587
126,0.0501,0.0572
127,0.0494,0.0562
128,0.0475,0.0563
129,0.0484,0.0561
130,0.0487,0.0549
131,0.0472,0.0559
132,0.0477,0.0557
133,0.0485,0.0551
134,0.0473,0.0575
135,0.0497,0.0538
136,0.0499,0.0556
137,0.0477,0.0551
138,0.0494,0.0547
139,0.0484,0.0546
140,0.0466,0.0551
141,0.0466,0.0538
142,0.0452,0.0545
143,0.0462,0.0549
144,0.0457,0.0529
145,0.0457,0.0532
146,0.0459,0.0528
147,0.0468,0.0560
148,0.0459,0.0527
149,0.0455,0.0537
150,0.0473,0.0528
151,0.0454,0.0525
152,0.0462,0.0533
153,0.0449,0.0525
154,0.0463,0.0516
155,0.0452,0.0517
156,0.0444,0.0518
157,0.0450,0.0525
158,0.0442,0.0520
159,0.0464,0.0514
160,0.0452,0.0518
161,0.0451,0.0517
162,0.0459,0.0516
163,0.0456,0.0540
164,0.0448,0.0521
165,0.0460,0.0516
166,0.0443,0.0528
167,0.0456,0.0541
168,0.0450,0.0516
169,0.0436,0.0506
170,0.0447,0.0503
171,0.0433,0.0508
172,0.0429,0.0498
173,0.0431,0.0523
174,0.0433,0.0497
175,0.0442,0.0490
176,0.0451,0.0521
177,0.0439,0.0494
178,0.0441,0.0512
179,0.0420,0.0494
180,0.0432,0.0504
181,0.0421,0.0495
182,0.0428,0.0488
183,0.0425,0.0512
184,0.0426,0.0494
185,0.0430,0.0495
186,0.0423,0.0497
187,0.0429,0.0507
188,0.0420,0.0498
189,0.0423,0.0496
190,0.0423,0.0475
191,0.0418,0.0476
192,0.0428,0.0486
193,0.0428,0.0485
194,0.0416,0.0481
195,0.0410,0.0479
196,0.0422,0.0482
197,0.0413,0.0480
198,0.0415,0.0469
199,0.0408,0.0455
200,0.0426,0.0484
201,0.0405,0.0469
202,0.0419,0.0469
203,0.0396,0.0464
204,0.0418,0.0461
205,0.0406,0.0470
206,0.0407,0.0462
207,0.0394,0.0477
208,0.0412,0.0469
209,0.0399,0.0470
210,0.0419,0.0504
211,0.0420,0.0510
212,0.0419,0.0469
213,0.0387,0.0459
214,0.0396,0.0447
215,0.0405,0.0467
216,0.0407,0.0468
217,0.0397,0.0455
218,0.0405,0.0460
219,0.0395,0.0454
220,0.0392,0.0458
221,0.0409,0.0449
222,0.0403,0.0465
223,0.0407,0.0480
224,0.0413,0.0447
225,0.0390,0.0471
226,0.0399,0.0450
227,0.0389,0.0454
228,0.0414,0.0468
229,0.0398,0.0468
230,0.0400,0.0477
231,0.0401,0.0461
232,0.0394,0.0441
233,0.0394,0.0452
234,0.0390,0.0437
235,0.0386,0.0435
236,0.0378,0.0441
237,0.0371,0.0438
238,0.0385,0.0450
239,0.0391,0.0477
240,0.0374,0.0437
241,0.0379,0.0452
242,0.0379,0.0436
243,0.0381,0.0460
244,0.0384,0.0449
245,0.0386,0.0452
246,0.0378,0.0436
247,0.0377,0.0433
248,0.0385,0.0446
249,0.0383,0.0436
250,0.0371,0.0423
251,0.0377,0.0435
252,0.0386,0.0436
253,0.0373,0.0420
254,0.0371,0.0422
255,0.0373,0.0414
256,0.0372,0.0413
257,0.0354,0.0449
258,0.0385,0.0428
259,0.0386,0.0441
260,0.0381,0.0444
261,0.0385,0.0420
262,0.0375,0.0431
263,0.0380,0.0422
264,0.0385,0.0468
265,0.0379,0.0424
266,0.0381,0.0409
267,0.0377,0.0431
268,0.0367,0.0432
269,0.0360,0.0423
270,0.0363,0.0426
271,0.0365,0.0420
272,0.0370,0.0420
273,0.0377,0.0416
274,0.0369,0.0452
275,0.0361,0.0419
276,0.0363,0.0431
277,0.0361,0.0412
278,0.0372,0.0421
279,0.0373,0.0420
280,0.0363,0.0416
281,0.0373,0.0462
282,0.0371,0.0413
283,0.0356,0.0435
284,0.0368,0.0415
285,0.0365,0.0410
286,0.0362,0.0413
287,0.0363,0.0411
288,0.0365,0.0410
289,0.0339,0.0401
290,0.0351,0.0408
291,0.0361,0.0411
292,0.0355,0.0399
293,0.0348,0.0417
294,0.0356,0.0406
295,0.0348,0.0397
296,0.0351,0.0395
297,0.0352,0.0406
298,0.0341,0.0411
299,0.0387,0.0406
300,0.0356,0.0424
301,0.0347,0.0404
302,0.0344,0.0416
303,0.0351,0.0431
304,0.0369,0.0410
305,0.0361,0.0402
306,0.0353,0.0407
307,0.0352,0.0396
